t,value
1578160759,81991872
1578160762,81993120
1578160765,81994160
1578160768,81994160
1578160771,81994160
1578160774,82002816
1578160777,82002816
1578160780,82002816
1578160783,82002816
1578160786,82002816
1578160789,82002816
1578160792,82002816
1578160795,82002816
1578160798,82002816
1578160801,82002816
1578160804,82002816
1578160807,82002816
1578160810,82002816
1578160813,82002816
1578160816,82002816
1578160819,82002816
1578160822,82002816
1578160825,82002816
1578160828,82002816
1578160831,82002816
1578160834,82002816
1578160837,82002816
1578160840,82002816
1578160843,82002816
1578160846,82002816
1578160849,82002816
1578160852,82002816
1578160855,82002816
1578160858,82002816
1578160861,82002816
1578160864,82002816
1578160867,82002816
1578160870,82002816
1578160873,82002816
1578160876,82002816
1578160879,82002816
1578160882,82002816
1578160885,82002816
1578160888,82002816
1578160891,82002816
1578160894,82002816
1578160897,82002816
1578160900,82002816
1578160903,82002816
1578160906,82002816
1578160909,82002816
1578160912,82002816
1578160915,82002816
1578160918,82002816
1578160921,82002816
1578160924,82002816
1578160927,82002816
1578160930,82002816
1578160933,82002816
1578160936,82002816
1578160939,82002816
1578160942,82002816
1578160945,82002816
1578160948,82002816
1578160951,82002816
1578160954,82002816
1578160957,82002816
1578160960,82002816
1578160963,82002816
1578160966,82002816
1578160969,82002816
1578160972,82002816
1578160975,82002816
1578160978,82002816
1578160981,82002816
1578160984,82002816
1578160987,82002816
1578160990,82002816
1578160993,82002816
1578160996,82002816
1578160999,82002816
1578161002,82002816
1578161005,82002816
1578161008,82002816
1578161011,82002816
1578161014,82002816
1578161017,82002816
1578161020,82002816
1578161023,82002816
1578161026,82002816
1578161029,82002816
1578161032,82002816
1578161035,82002816
1578161038,82002816
1578161041,82002816
1578161044,82002816
1578161047,82002816
1578161050,82002816
1578161053,82002816
1578161056,82002816
1578161059,82002816
1578161062,82002816
1578161065,82002816
1578161068,82002816
1578161071,82002816
1578161074,82002816
1578161077,82002816
1578161080,82002816
1578161083,82002816
1578161086,82002816
1578161089,82002816
1578161092,82002816
1578161095,82002816
1578161098,82002816
1578161101,82002816
1578161104,82002816
1578161107,82002816
1578161110,82002816
1578161113,82002816
1578161116,82002816
1578161119,82002816
1578161122,82002816
1578161125,82002816
1578161128,82002816
1578161131,82002816
1578161134,82002816
1578161137,82002816
1578161140,82002816
1578161143,82002816
1578161146,82002816
1578161149,82002816
1578161152,82002816
1578161155,82002816
1578161158,82002816
1578161161,82002816
1578161164,82002816
1578161167,82002816
1578161170,82002816
1578161173,82002816
1578161176,82002816
1578161179,82002816
1578161182,82002816
1578161185,82002816
1578161188,82002816
1578161191,82002816
1578161194,82002816
1578161197,82002816
1578161200,82002816
1578161203,82002816
1578161206,82002816
1578161209,82002816
1578161212,82002816
1578161215,82002816
1578161218,82002816
1578161221,82002816
1578161224,82002816
1578161227,82002816
1578161230,82002816
1578161233,82002816
1578161236,82002816
1578161239,82002816
1578161242,82002816
1578161245,82002816
1578161248,82002816
1578161251,82002816
1578161254,82002816
1578161257,82002816
1578161260,82002816
1578161263,82002816
1578161266,82002816
1578161269,82002816
1578161272,82002816
1578161275,82002816
1578161278,82002816
1578161281,82002816
1578161284,82002816
1578161287,82002816
1578161290,82002816
1578161293,82002816
1578161296,82002816
1578161299,82002816
1578161302,82002816
1578161305,82002816
1578161308,82002816
1578161311,82002816
1578161314,82002816
1578161317,82002816
1578161320,82002816
1578161323,82002816
1578161326,82002816
1578161329,82002816
1578161332,82002816
1578161335,82002816
1578161338,82002816
1578161341,82002816
1578161344,82002816
1578161347,82002816
1578161350,82002816
1578161353,82002816
1578161356,82002816
1578161359,82002816
1578161362,82002816
1578161365,82002816
1578161368,82002816
1578161371,82002816
1578161374,82002816
1578161377,82002816
1578161380,82002816
1578161383,82002816
1578161386,82002816
1578161389,82002816
1578161392,82002816
1578161395,82002816
1578161398,82002816
1578161401,82002816
1578161404,82002816
1578161407,82002816
1578161410,82002816
1578161413,82002816
1578161416,82002816
1578161419,82002816
1578161422,82002816
1578161425,82002816
1578161428,82002816
1578161431,82002816
1578161434,82002816
1578161437,82002816
1578161440,82002816
1578161443,82002816
1578161446,82002816
1578161449,82002816
1578161452,82002816
1578161455,82002816
1578161458,82002816
1578161461,82002816
1578161464,82002816
1578161467,82002816
1578161470,82002816
1578161473,82002816
1578161476,82002816
1578161479,82002816
1578161482,82002816
1578161485,82002816
1578161488,82002816
1578161491,82002816
1578161494,82002816
1578161497,82002816
1578161500,82002816
1578161503,82002816
1578161506,82002816
1578161509,82002816
1578161512,82002816
1578161515,82002816
1578161518,82002816
1578161521,82002816
1578161524,82002816
1578161527,82002816
1578161530,82002816
1578161533,82002816
1578161536,82002816
1578161539,82002816
1578161542,82002816
1578161545,82002816
1578161548,82002816
1578161551,82002816
1578161554,82002816
1578161557,82002816
1578161560,82002816
1578161563,82002816
1578161566,82002816
1578161569,82002816
1578161572,82002816
1578161575,82002816
1578161578,82002816
1578161581,82002816
1578161584,82002816
1578161587,82002816
1578161590,82002816
1578161593,82002816
1578161596,82002816
1578161599,82002816
1578161602,82002816
1578161605,82002816
1578161608,82002816
1578161611,82002816
1578161614,82002816
1578161617,82002816
1578161620,82002816
1578161623,82002816
1578161626,82002816
1578161629,82002816
1578161632,82002816
1578161635,82002816
1578161638,82002816
1578161641,82002816
1578161644,82002816
1578161647,82002816
1578161650,82002816
1578161653,82002816
1578161656,82002816
1578161659,82002816
1578161662,82002816
1578161665,82002816
1578161668,82002816
1578161671,82002816
1578161674,82002816
1578161677,82002816
1578161680,82002816
1578161683,82002816
1578161686,82002816
1578161689,82002816
1578161692,82002816
1578161695,82002816
1578161698,82002816
1578161701,82008008
1578161704,82008008
1578161707,82008008
1578161710,82008008
1578161713,82008008
1578161716,82008008
1578161719,82008008
1578161722,82008008
1578161725,82008008
1578161728,82008008
1578161731,82008008
1578161734,82008008
1578161737,82008008
1578161740,82008008
1578161743,82008008
1578161746,82008008
1578161749,82008008
1578161752,82008008
1578161755,82008008
1578161758,82008008
1578161761,82008008
1578161764,82008008
1578161767,82008008
1578161770,82008008
1578161773,82008008
1578161776,82008008
1578161779,82008008
1578161782,82008008
1578161785,82008008
1578161788,82008008
1578161791,82008008
1578161794,82008008
1578161797,82008008
1578161800,82008008
1578161803,82008008
1578161806,82008008
1578161809,82008008
1578161812,82008008
1578161815,82008008
1578161818,82008008
1578161821,82008008
1578161824,82008008
1578161827,82008008
1578161830,82008008
1578161833,82008008
1578161836,82008008
1578161839,82008008
1578161842,82008008
1578161845,82008008
1578161848,82008008
1578161851,82008008
1578161854,82008008
1578161857,82008008
1578161860,82008008
1578161863,82008008
1578161866,82008008
1578161869,82008008
1578161872,82008008
1578161875,82008008
1578161878,82008008
1578161881,82008008
1578161884,82008008
1578161887,82008008
1578161890,82008008
1578161893,82008008
1578161896,82008008
1578161899,82008008
1578161902,82008008
1578161905,82008008
1578161908,82008008
1578161911,82008008
1578161914,82008008
1578161917,82008008
1578161920,82008008
1578161923,82008008
1578161926,82008008
1578161929,82008008
1578161932,82008008
1578161935,82008008
1578161938,82008008
1578161941,82008008
1578161944,82008008
1578161947,82008008
1578161950,82008008
1578161953,82008008
1578161956,82008008
1578161959,82008008
1578161962,82008008
1578161965,82008008
1578161968,82008008
1578161971,82008008
1578161974,82008008
1578161977,82008008
1578161980,82008008
1578161983,82008008
1578161986,82008008
1578161989,82008008
1578161992,82008744
1578161995,82008744
1578161998,82008744
1578162001,82008744
1578162004,82008744
1578162007,82008744
1578162010,82008744
1578162013,82008744
1578162016,82008744
1578162019,82008744
1578162022,82008744
1578162025,82008744
1578162028,82008744
1578162031,82008744
1578162034,82009176
1578162037,82009176
1578162040,82009176
1578162043,82014576
1578162046,82014576
1578162049,82014576
1578162052,82014576
1578162055,82024592
1578162058,82024592
1578162061,82024592
1578162064,82024592
1578162067,82024592
1578162070,82024592
1578162073,82024592
1578162076,82024592
1578162079,82024592
1578162082,82024592
1578162085,82024592
1578162088,82024592
1578162091,82024592
1578162094,82024592
1578162097,82024592
1578162100,82024592
1578162103,82024592
1578162106,82024592
1578162109,82024592
1578162112,82024592
1578162115,82024592
1578162118,82024592
1578162121,82024592
1578162124,82024592
1578162127,82024592
1578162130,82024592
1578162133,82024592
1578162136,82024592
1578162139,82024592
1578162142,82024592
1578162145,82024592
1578162148,82024592
1578162151,82024592
1578162154,82024592
1578162157,82024592
1578162160,82024592
1578162163,82024592
1578162166,82024592
1578162169,82024592
1578162172,82024592
1578162175,82024592
1578162178,82024592
1578162181,82024592
1578162184,82024592
1578162187,82024592
1578162190,82024592
1578162193,82024592
1578162196,82024592
1578162199,82024592
1578162202,82024592
1578162205,82024592
1578162208,82024592
1578162211,82024592
1578162214,82024592
1578162217,82024592
1578162220,82024592
1578162223,82024592
1578162226,82024592
1578162229,82024592
1578162232,82024592
1578162235,82024592
1578162238,82024592
1578162241,82024592
1578162244,82024592
1578162247,82024592
1578162250,82024592
1578162253,82024592
1578162256,82024592
1578162259,82024592
1578162262,82024592
1578162265,82024592
1578162268,82024592
1578162271,82024592
1578162274,82024592
1578162277,82024592
1578162280,82024592
1578162283,82024592
1578162286,82024592
1578162289,82024592
1578162292,82024592
1578162295,82024592
1578162298,82024592
1578162301,82024592
1578162304,82024592
1578162307,82024592
1578162310,82024592
1578162313,82024592
1578162316,82024592
1578162319,82024592
1578162322,82024592
1578162325,82024592
1578162328,82024592
1578162331,82024592
1578162334,82024592
1578162337,82024592
1578162340,82024592
1578162343,82024592
1578162346,82024592
1578162349,82024592
1578162352,82024592
1578162355,82024592
1578162358,82024592
1578162361,82024592
1578162364,82024592
1578162367,82024592
1578162370,82024592
1578162373,82024592
1578162376,82024592
1578162379,82024592
1578162382,82024592
1578162385,82024592
1578162388,82024592
1578162391,82024592
1578162394,82024592
1578162397,82024592
1578162400,82024592
1578162403,82024592
1578162406,82024592
1578162409,82024592
1578162412,82024592
1578162415,82024592
1578162418,82024592
1578162421,82024592
1578162424,82024592
1578162427,82024592
1578162430,82024592
1578162433,82024592
1578162436,82024592
1578162439,82024592
1578162442,82024592
1578162445,82024592
1578162448,82024592
1578162451,82024592
1578162454,82024592
1578162457,82024592
1578162460,82024592
1578162463,82024592
1578162466,82024592
1578162469,82024592
1578162472,82024592
1578162475,82024592
1578162478,82024592
1578162481,82024592
1578162484,82024592
1578162487,82024592
1578162490,82024592
1578162493,82024592
1578162496,82024592
1578162499,82024592
1578162502,82024592
1578162505,82024592
1578162508,82024592
1578162511,82024592
1578162514,82024592
1578162517,82024592
1578162520,82024592
1578162523,82024592
1578162526,82024592
1578162529,82024592
1578162532,82024592
1578162535,82024592
1578162538,82024592
1578162541,82024592
1578162544,82024592
1578162547,82024592
1578162550,82024592
1578162553,82024592
1578162556,82024592
1578162559,82024592
1578162562,82024592
1578162565,82024592
1578162568,82024592
1578162571,82024592
1578162574,82024592
1578162577,82024592
1578162580,82024592
1578162583,82024592
1578162586,82024592
1578162589,82024592
1578162592,82024592
1578162595,82024592
1578162598,82024592
1578162601,82024592
1578162604,82024592
1578162607,82024592
1578162610,82024592
1578162613,82024592
1578162616,82024592
1578162619,82024592
1578162622,82024592
1578162625,82024592
1578162628,82024592
1578162631,82024592
1578162634,82024592
1578162637,82024592
1578162640,82024592
1578162643,82024592
1578162646,82024592
1578162649,82024592
1578162652,82024592
1578162655,82024592
1578162658,82024592
1578162661,82024592
1578162664,82024592
1578162667,82024592
1578162670,82024592
1578162673,82024592
1578162676,82024592
1578162679,82024592
1578162682,82024592
1578162685,82024592
1578162688,82024592
1578162691,82024592
1578162694,82024592
1578162697,82024592
1578162700,82024592
1578162703,82024592
1578162706,82024592
1578162709,82024592
1578162712,82024592
1578162715,82024592
1578162718,82024592
1578162721,82024592
1578162724,82024592
1578162727,82024592
1578162730,82024592
1578162733,82024592
1578162736,82024592
1578162739,82024592
1578162742,82024592
1578162745,82024592
1578162748,82024592
1578162751,82024592
1578162754,82024592
1578162757,82024592
1578162760,82024592
1578162763,82024592
1578162766,82024592
1578162769,82024592
1578162772,82024592
1578162775,82024592
1578162778,82024592
1578162781,82024592
1578162784,82024592
1578162787,82024592
1578162790,82024592
1578162793,82024592
1578162796,82024592
1578162799,82024592
1578162802,82024592
1578162805,82024592
1578162808,82024592
1578162811,82024592
1578162814,82024592
1578162817,82024592
1578162820,82024592
1578162823,82024592
1578162826,82024592
1578162829,82024592
1578162832,82024592
1578162835,82024592
1578162838,82024592
1578162841,82024592
1578162844,82024592
1578162847,82024592
1578162850,82024592
1578162853,82024592
1578162856,82024592
1578162859,82024592
1578162862,82024592
1578162865,82024592
1578162868,82024592
1578162871,82024592
