t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1578175375,329,0.019169,0.000000,0.000000,0.000000,events/second
1578175378,329,0.019166,0.000000,0.000000,0.000000,events/second
1578175381,329,0.019162,0.000000,0.000000,0.000000,events/second
1578175384,329,0.019159,0.000000,0.000000,0.000000,events/second
1578175387,329,0.019156,0.000000,0.000000,0.000000,events/second
1578175390,329,0.019152,0.000000,0.000000,0.000000,events/second
1578175393,329,0.019149,0.000000,0.000000,0.000000,events/second
1578175396,329,0.019146,0.000000,0.000000,0.000000,events/second
1578175399,329,0.019142,0.000000,0.000000,0.000000,events/second
1578175402,329,0.019139,0.000000,0.000000,0.000000,events/second
1578175405,329,0.019136,0.000000,0.000000,0.000000,events/second
1578175408,329,0.019132,0.000000,0.000000,0.000000,events/second
1578175411,329,0.019129,0.000000,0.000000,0.000000,events/second
1578175414,329,0.019126,0.000000,0.000000,0.000000,events/second
1578175417,329,0.019122,0.000000,0.000000,0.000000,events/second
1578175420,329,0.019119,0.000000,0.000000,0.000000,events/second
1578175423,329,0.019116,0.000000,0.000000,0.000000,events/second
1578175426,329,0.019112,0.000000,0.000000,0.000000,events/second
1578175429,329,0.019109,0.000000,0.000000,0.000000,events/second
1578175432,329,0.019106,0.000000,0.000000,0.000000,events/second
1578175435,329,0.019102,0.000000,0.000000,0.000000,events/second
1578175438,329,0.019099,0.000000,0.000000,0.000000,events/second
1578175441,329,0.019096,0.000000,0.000000,0.000000,events/second
1578175444,329,0.019092,0.000000,0.000000,0.000000,events/second
1578175447,329,0.019089,0.000000,0.000000,0.000000,events/second
1578175450,329,0.019086,0.000000,0.000000,0.000000,events/second
1578175453,329,0.019082,0.000000,0.000000,0.000000,events/second
1578175456,329,0.019079,0.000000,0.000000,0.000000,events/second
1578175459,329,0.019076,0.000000,0.000000,0.000000,events/second
1578175462,329,0.019072,0.000000,0.000000,0.000000,events/second
1578175465,329,0.019069,0.000000,0.000000,0.000000,events/second
1578175468,329,0.019066,0.000000,0.000000,0.000000,events/second
1578175471,329,0.019063,0.000000,0.000000,0.000000,events/second
1578175474,329,0.019059,0.000000,0.000000,0.000000,events/second
1578175477,329,0.019056,0.000000,0.000000,0.000000,events/second
1578175480,329,0.019053,0.000000,0.000000,0.000000,events/second
1578175483,329,0.019049,0.000000,0.000000,0.000000,events/second
1578175486,329,0.019046,0.000000,0.000000,0.000000,events/second
1578175489,329,0.019043,0.000000,0.000000,0.000000,events/second
1578175492,329,0.019039,0.000000,0.000000,0.000000,events/second
1578175495,329,0.019036,0.000000,0.000000,0.000000,events/second
1578175498,329,0.019033,0.000000,0.000000,0.000000,events/second
1578175501,329,0.019029,0.000000,0.000000,0.000000,events/second
1578175504,329,0.019026,0.000000,0.000000,0.000000,events/second
1578175507,329,0.019023,0.000000,0.000000,0.000000,events/second
1578175510,329,0.019020,0.000000,0.000000,0.000000,events/second
1578175513,329,0.019016,0.000000,0.000000,0.000000,events/second
t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1578210062,38,12.210764,0.000000,0.000000,0.000000,events/second
