t,value
1578160513,2
1578160516,2
1578160519,2
1578160522,2
1578160525,2
1578160528,2
1578160531,2
1578160534,2
1578160537,2
1578160540,2
1578160543,2
1578160546,2
1578160549,2
1578160552,2
1578160555,2
1578160558,2
1578160561,2
1578160564,2
1578160567,2
1578160570,2
1578160573,2
1578160576,2
1578160579,2
1578160582,2
1578160585,2
1578160588,2
1578160591,2
1578160594,2
1578160597,2
1578160600,2
1578160603,2
1578160606,2
1578160609,2
1578160612,2
1578160615,2
1578160618,2
1578160621,2
1578160624,2
1578160627,2
1578160630,2
1578160633,2
1578160636,2
1578160639,2
1578160642,2
1578160645,2
1578160648,2
1578160651,2
1578160654,2
1578160657,2
1578160660,2
1578160663,2
1578160666,2
1578160669,2
1578160672,2
1578160675,2
1578160678,2
1578160681,2
1578160684,2
1578160687,2
1578160690,2
1578160693,2
1578160696,2
1578160699,2
1578160702,2
1578160705,2
1578160708,2
1578160711,2
1578160714,2
1578160717,2
1578160720,2
1578160723,2
1578160726,2
1578160729,2
1578160732,2
1578160735,2
1578160738,2
1578160741,2
1578160744,2
1578160747,2
1578160750,2
1578160753,2
1578160756,2
1578160759,2
1578160762,2
1578160765,2
1578160768,2
1578160771,2
1578160774,2
1578160777,2
1578160780,2
1578160783,2
1578160786,2
1578160789,2
1578160792,2
1578160795,2
1578160798,2
1578160801,2
1578160804,2
1578160807,2
1578160810,2
1578160813,2
1578160816,2
1578160819,2
1578160822,2
1578160825,2
1578160828,2
1578160831,2
1578160834,2
1578160837,2
1578160840,2
1578160843,2
1578160846,2
1578160849,2
1578160852,2
1578160855,2
1578160858,2
1578160861,2
1578160864,2
1578160867,2
1578160870,2
1578160873,2
1578160876,2
1578160879,2
1578160882,2
1578160885,2
1578160888,2
1578160891,2
1578160894,2
1578160897,2
1578160900,2
1578160903,2
1578160906,2
1578160909,2
1578160912,2
1578160915,2
1578160918,2
1578160921,2
1578160924,2
1578160927,2
1578160930,2
1578160933,2
1578160936,2
1578160939,2
1578160942,2
1578160945,2
1578160948,2
1578160951,2
1578160954,2
1578160957,2
1578160960,2
1578160963,2
1578160966,2
1578160969,2
1578160972,2
1578160975,2
1578160978,2
1578160981,2
1578160984,2
1578160987,2
1578160990,2
1578160993,2
1578160996,2
1578160999,2
1578161002,2
1578161005,2
1578161008,2
1578161011,2
1578161014,2
1578161017,2
1578161020,2
1578161023,2
1578161026,2
1578161029,2
1578161032,2
1578161035,2
1578161038,2
1578161041,2
1578161044,2
1578161047,2
1578161050,2
1578161053,2
1578161056,2
1578161059,2
1578161062,2
1578161065,2
1578161068,2
1578161071,2
1578161074,2
1578161077,2
1578161080,2
1578161083,2
1578161086,2
1578161089,2
1578161092,2
1578161095,2
1578161098,2
1578161101,2
1578161104,2
1578161107,2
1578161110,2
1578161113,2
1578161116,2
1578161119,2
1578161122,2
1578161125,2
1578161128,2
1578161131,2
1578161134,2
1578161137,2
1578161140,2
1578161143,2
1578161146,2
1578161149,2
1578161152,2
1578161155,2
1578161158,2
1578161161,2
1578161164,2
1578161167,2
1578161170,2
1578161173,2
1578161176,2
1578161179,2
1578161182,2
1578161185,2
1578161188,2
1578161191,2
1578161194,2
1578161197,2
1578161200,2
1578161203,2
1578161206,2
1578161209,2
1578161212,2
1578161215,2
1578161218,2
1578161221,2
1578161224,2
1578161227,2
1578161230,2
1578161233,2
1578161236,2
1578161239,2
1578161242,2
1578161245,2
1578161248,2
1578161251,2
1578161254,2
1578161257,2
1578161260,2
1578161263,2
1578161266,2
1578161269,2
1578161272,2
1578161275,2
1578161278,2
1578161281,2
1578161284,2
1578161287,2
1578161290,2
1578161293,2
1578161296,2
1578161299,2
1578161302,2
1578161305,2
1578161308,2
1578161311,2
1578161314,2
1578161317,2
1578161320,2
1578161323,2
1578161326,2
1578161329,2
1578161332,2
1578161335,2
1578161338,2
1578161341,2
1578161344,2
1578161347,2
1578161350,2
1578161353,2
1578161356,2
1578161359,2
1578161362,2
1578161365,2
1578161368,2
1578161371,2
1578161374,2
1578161377,2
1578161380,2
1578161383,2
1578161386,2
1578161389,2
1578161392,2
1578161395,2
1578161398,2
1578161401,2
1578161404,2
1578161407,2
1578161410,2
1578161413,2
1578161416,2
1578161419,2
1578161422,2
1578161425,2
1578161428,2
1578161431,2
1578161434,2
1578161437,2
1578161440,2
1578161443,2
1578161446,2
1578161449,2
1578161452,2
1578161455,2
1578161458,2
1578161461,2
1578161464,2
1578161467,2
1578161470,2
1578161473,2
1578161476,2
1578161479,2
1578161482,2
1578161485,2
1578161488,2
1578161491,2
1578161494,2
1578161497,2
1578161500,2
1578161503,2
1578161506,2
1578161509,2
1578161512,2
