t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1578158779,106,0.186948,0.000000,0.000000,0.000000,events/second
1578158782,106,0.185963,0.000000,0.000000,0.000000,events/second
1578158785,106,0.184990,0.000000,0.000000,0.000000,events/second
1578158788,106,0.184025,0.000000,0.000000,0.000000,events/second
1578158791,106,0.183073,0.000000,0.000000,0.000000,events/second
1578158794,106,0.182129,0.000000,0.000000,0.000000,events/second
1578158797,106,0.181195,0.000000,0.000000,0.000000,events/second
1578158800,106,0.180270,0.000000,0.000000,0.000000,events/second
1578158803,106,0.179356,0.000000,0.000000,0.000000,events/second
1578158806,106,0.178450,0.000000,0.000000,0.000000,events/second
1578158809,106,0.177552,0.000000,0.000000,0.000000,events/second
1578158812,112,0.186665,0.000000,0.000000,0.000000,events/second
1578158815,112,0.185736,0.000000,0.000000,0.000000,events/second
1578158818,112,0.184815,0.000000,0.000000,0.000000,events/second
1578158821,112,0.183906,0.000000,0.000000,0.000000,events/second
1578158824,112,0.182996,0.000000,0.000000,0.000000,events/second
1578158827,112,0.182113,0.000000,0.000000,0.000000,events/second
1578158830,112,0.181229,0.000000,0.000000,0.000000,events/second
1578158833,112,0.180352,0.000000,0.000000,0.000000,events/second
1578158836,112,0.179486,0.000000,0.000000,0.000000,events/second
1578158839,112,0.178627,0.000000,0.000000,0.000000,events/second
1578158842,112,0.177777,0.000000,0.000000,0.000000,events/second
1578158845,112,0.176934,0.000000,0.000000,0.000000,events/second
1578158848,112,0.176099,0.000000,0.000000,0.000000,events/second
1578158851,112,0.175273,0.000000,0.000000,0.000000,events/second
1578158854,112,0.174453,0.000000,0.000000,0.000000,events/second
1578158857,112,0.173643,0.000000,0.000000,0.000000,events/second
1578158860,112,0.172838,0.000000,0.000000,0.000000,events/second
1578158863,112,0.172041,0.000000,0.000000,0.000000,events/second
1578158866,112,0.171252,0.000000,0.000000,0.000000,events/second
1578158869,112,0.170470,0.000000,0.000000,0.000000,events/second
1578158872,118,0.178787,0.000000,0.000000,0.000000,events/second
1578158875,118,0.177978,0.000000,0.000000,0.000000,events/second
1578158878,118,0.177176,0.000000,0.000000,0.000000,events/second
1578158881,118,0.176381,0.000000,0.000000,0.000000,events/second
1578158884,118,0.175594,0.000000,0.000000,0.000000,events/second
1578158887,118,0.174813,0.000000,0.000000,0.000000,events/second
1578158890,118,0.174041,0.000000,0.000000,0.000000,events/second
1578158893,118,0.173274,0.000000,0.000000,0.000000,events/second
1578158896,118,0.172513,0.000000,0.000000,0.000000,events/second
1578158899,118,0.171760,0.000000,0.000000,0.000000,events/second
1578158902,118,0.171013,0.000000,0.000000,0.000000,events/second
1578158905,118,0.170273,0.000000,0.000000,0.000000,events/second
1578158908,118,0.169539,0.000000,0.000000,0.000000,events/second
1578158911,118,0.168812,0.000000,0.000000,0.000000,events/second
1578158914,118,0.168088,0.000000,0.000000,0.000000,events/second
