t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1578158728,748,1.449635,0.000000,0.000000,0.000000,events/second
1578158731,748,1.441257,0.000000,0.000000,0.000000,events/second
1578158734,748,1.432974,0.000000,0.000000,0.000000,events/second
1578158737,748,1.424779,0.000000,0.000000,0.000000,events/second
1578158740,748,1.416684,0.000000,0.000000,0.000000,events/second
1578158743,761,1.433168,0.000000,0.000000,0.000000,events/second
1578158746,761,1.425115,0.000000,0.000000,0.000000,events/second
1578158749,761,1.417155,0.000000,0.000000,0.000000,events/second
1578158752,761,1.409281,0.000000,0.000000,0.000000,events/second
1578158755,761,1.401491,0.000000,0.000000,0.000000,events/second
1578158758,761,1.393796,0.000000,0.000000,0.000000,events/second
1578158761,764,1.391643,0.000000,0.000000,0.000000,events/second
1578158764,774,1.402194,0.000000,0.000000,0.000000,events/second
1578158767,774,1.394605,0.000000,0.000000,0.000000,events/second
1578158770,774,1.387118,0.000000,0.000000,0.000000,events/second
1578158773,774,1.379699,0.000000,0.000000,0.000000,events/second
1578158776,774,1.372361,0.000000,0.000000,0.000000,events/second
1578158779,774,1.365102,0.000000,0.000000,0.000000,events/second
1578158782,787,1.380721,0.000000,0.000000,0.000000,events/second
1578158785,787,1.373493,0.000000,0.000000,0.000000,events/second
1578158788,787,1.366330,0.000000,0.000000,0.000000,events/second
1578158791,787,1.359262,0.000000,0.000000,0.000000,events/second
1578158794,787,1.352249,0.000000,0.000000,0.000000,events/second
1578158797,787,1.345315,0.000000,0.000000,0.000000,events/second
1578158800,787,1.338448,0.000000,0.000000,0.000000,events/second
1578158803,800,1.353659,0.000000,0.000000,0.000000,events/second
1578158806,800,1.346820,0.000000,0.000000,0.000000,events/second
1578158809,800,1.340046,0.000000,0.000000,0.000000,events/second
1578158812,800,1.333352,0.000000,0.000000,0.000000,events/second
1578158815,800,1.326710,0.000000,0.000000,0.000000,events/second
1578158818,800,1.320138,0.000000,0.000000,0.000000,events/second
1578158821,813,1.334991,0.000000,0.000000,0.000000,events/second
1578158824,813,1.328385,0.000000,0.000000,0.000000,events/second
1578158827,813,1.321968,0.000000,0.000000,0.000000,events/second
1578158830,813,1.315552,0.000000,0.000000,0.000000,events/second
1578158833,813,1.309191,0.000000,0.000000,0.000000,events/second
1578158836,813,1.302902,0.000000,0.000000,0.000000,events/second
1578158839,831,1.325374,0.000000,0.000000,0.000000,events/second
1578158842,851,1.350814,0.000000,0.000000,0.000000,events/second
1578158845,851,1.344412,0.000000,0.000000,0.000000,events/second
1578158848,851,1.338064,0.000000,0.000000,0.000000,events/second
1578158851,851,1.331785,0.000000,0.000000,0.000000,events/second
1578158854,851,1.325561,0.000000,0.000000,0.000000,events/second
1578158857,851,1.319398,0.000000,0.000000,0.000000,events/second
1578158860,851,1.313285,0.000000,0.000000,0.000000,events/second
1578158863,864,1.327200,0.000000,0.000000,0.000000,events/second
1578158866,864,1.321110,0.000000,0.000000,0.000000,events/second
1578158869,864,1.315082,0.000000,0.000000,0.000000,events/second
1578158872,864,1.309107,0.000000,0.000000,0.000000,events/second
1578158875,864,1.303182,0.000000,0.000000,0.000000,events/second
1578158878,864,1.297309,0.000000,0.000000,0.000000,events/second
1578158881,877,1.310927,0.000000,0.000000,0.000000,events/second
1578158884,877,1.305074,0.000000,0.000000,0.000000,events/second
1578158887,877,1.299274,0.000000,0.000000,0.000000,events/second
1578158890,877,1.293528,0.000000,0.000000,0.000000,events/second
1578158893,877,1.287827,0.000000,0.000000,0.000000,events/second
1578158896,877,1.282178,0.000000,0.000000,0.000000,events/second
1578158899,877,1.276577,0.000000,0.000000,0.000000,events/second
1578158902,890,1.289871,0.000000,0.000000,0.000000,events/second
1578158905,890,1.284287,0.000000,0.000000,0.000000,events/second
1578158908,890,1.278749,0.000000,0.000000,0.000000,events/second
1578158911,890,1.273263,0.000000,0.000000,0.000000,events/second
1578158914,890,1.267809,0.000000,0.000000,0.000000,events/second
1578158917,890,1.262424,0.000000,0.000000,0.000000,events/second
1578158920,890,1.257077,0.000000,0.000000,0.000000,events/second
1578158923,903,1.270059,0.000000,0.000000,0.000000,events/second
1578158926,903,1.264719,0.000000,0.000000,0.000000,events/second
1578158929,903,1.259426,0.000000,0.000000,0.000000,events/second
1578158932,906,1.258348,0.000000,0.000000,0.000000,events/second
1578158935,906,1.253126,0.000000,0.000000,0.000000,events/second
1578158938,906,1.247947,0.000000,0.000000,0.000000,events/second
1578158941,919,1.260647,0.000000,0.000000,0.000000,events/second
1578158944,919,1.255482,0.000000,0.000000,0.000000,events/second
1578158947,919,1.250352,0.000000,0.000000,0.000000,events/second
1578158950,919,1.245274,0.000000,0.000000,0.000000,events/second
1578158953,919,1.240230,0.000000,0.000000,0.000000,events/second
1578158956,919,1.235229,0.000000,0.000000,0.000000,events/second
1578158959,919,1.230268,0.000000,0.000000,0.000000,events/second
1578158962,936,1.248016,0.000000,0.000000,0.000000,events/second
1578158965,936,1.243041,0.000000,0.000000,0.000000,events/second
1578158968,936,1.238104,0.000000,0.000000,0.000000,events/second
1578158971,936,1.233216,0.000000,0.000000,0.000000,events/second
1578158974,936,1.228360,0.000000,0.000000,0.000000,events/second
1578158977,936,1.223544,0.000000,0.000000,0.000000,events/second
1578158980,944,1.229173,0.000000,0.000000,0.000000,events/second
1578158983,969,1.256824,0.000000,0.000000,0.000000,events/second
1578158986,969,1.251953,0.000000,0.000000,0.000000,events/second
1578158989,969,1.247119,0.000000,0.000000,0.000000,events/second
1578158992,969,1.242315,0.000000,0.000000,0.000000,events/second
1578158995,969,1.237559,0.000000,0.000000,0.000000,events/second
1578158998,973,1.237926,0.000000,0.000000,0.000000,events/second
1578159001,986,1.249698,0.000000,0.000000,0.000000,events/second
1578159004,990,1.250000,0.000000,0.000000,0.000000,events/second
1578159007,998,1.255360,0.000000,0.000000,0.000000,events/second
1578159010,998,1.250639,0.000000,0.000000,0.000000,events/second
1578159013,998,1.245942,0.000000,0.000000,0.000000,events/second
1578159016,1002,1.246283,0.000000,0.000000,0.000000,events/second
1578159019,1002,1.241649,0.000000,0.000000,0.000000,events/second
1578159022,1015,1.253099,0.000000,0.000000,0.000000,events/second
1578159025,1015,1.248474,0.000000,0.000000,0.000000,events/second
1578159028,1015,1.243886,0.000000,0.000000,0.000000,events/second
1578159031,1015,1.239329,0.000000,0.000000,0.000000,events/second
1578159034,1015,1.234807,0.000000,0.000000,0.000000,events/second
1578159037,1015,1.230317,0.000000,0.000000,0.000000,events/second
1578159040,1015,1.225859,0.000000,0.000000,0.000000,events/second
1578159043,1032,1.241890,0.000000,0.000000,0.000000,events/second
1578159046,1032,1.237421,0.000000,0.000000,0.000000,events/second
1578159049,1032,1.232986,0.000000,0.000000,0.000000,events/second
1578159052,1032,1.228582,0.000000,0.000000,0.000000,events/second
1578159055,1032,1.224210,0.000000,0.000000,0.000000,events/second
1578159058,1032,1.219869,0.000000,0.000000,0.000000,events/second
1578159061,1045,1.230872,0.000000,0.000000,0.000000,events/second
1578159064,1049,1.231228,0.000000,0.000000,0.000000,events/second
1578159067,1057,1.236268,0.000000,0.000000,0.000000,events/second
1578159070,1061,1.236608,0.000000,0.000000,0.000000,events/second
1578159073,1061,1.232299,0.000000,0.000000,0.000000,events/second
1578159076,1061,1.228019,0.000000,0.000000,0.000000,events/second
1578159079,1061,1.223771,0.000000,0.000000,0.000000,events/second
1578159082,1074,1.234494,0.000000,0.000000,0.000000,events/second
1578159085,1074,1.230251,0.000000,0.000000,0.000000,events/second
1578159088,1074,1.226038,0.000000,0.000000,0.000000,events/second
1578159091,1074,1.221855,0.000000,0.000000,0.000000,events/second
1578159094,1091,1.236974,0.000000,0.000000,0.000000,events/second
1578159097,1091,1.232780,0.000000,0.000000,0.000000,events/second
1578159100,1095,1.233119,0.000000,0.000000,0.000000,events/second
1578159103,1108,1.243558,0.000000,0.000000,0.000000,events/second
1578159106,1120,1.252810,0.000000,0.000000,0.000000,events/second
1578159109,1120,1.248620,0.000000,0.000000,0.000000,events/second
1578159112,1130,1.255567,0.000000,0.000000,0.000000,events/second
1578159115,1137,1.259142,0.000000,0.000000,0.000000,events/second
1578159118,1137,1.254978,0.000000,0.000000,0.000000,events/second
1578159121,1150,1.265135,0.000000,0.000000,0.000000,events/second
1578159124,1150,1.260978,0.000000,0.000000,0.000000,events/second
1578159127,1150,1.256842,0.000000,0.000000,0.000000,events/second
1578159130,1150,1.252734,0.000000,0.000000,0.000000,events/second
1578159133,1150,1.248651,0.000000,0.000000,0.000000,events/second
1578159136,1150,1.244600,0.000000,0.000000,0.000000,events/second
1578159139,1150,1.240572,0.000000,0.000000,0.000000,events/second
1578159142,1163,1.250550,0.000000,0.000000,0.000000,events/second
1578159145,1163,1.246524,0.000000,0.000000,0.000000,events/second
1578159148,1163,1.242532,0.000000,0.000000,0.000000,events/second
1578159151,1163,1.238558,0.000000,0.000000,0.000000,events/second
1578159154,1163,1.234619,0.000000,0.000000,0.000000,events/second
1578159157,1163,1.230699,0.000000,0.000000,0.000000,events/second
1578159160,1163,1.226804,0.000000,0.000000,0.000000,events/second
1578159163,1176,1.236604,0.000000,0.000000,0.000000,events/second
1578159166,1176,1.232711,0.000000,0.000000,0.000000,events/second
1578159169,1176,1.228852,0.000000,0.000000,0.000000,events/second
1578159172,1176,1.225009,0.000000,0.000000,0.000000,events/second
1578159175,1176,1.221194,0.000000,0.000000,0.000000,events/second
1578159178,1176,1.217395,0.000000,0.000000,0.000000,events/second
1578159181,1189,1.227049,0.000000,0.000000,0.000000,events/second
1578159184,1189,1.223260,0.000000,0.000000,0.000000,events/second
1578159187,1189,1.219496,0.000000,0.000000,0.000000,events/second
1578159190,1189,1.215756,0.000000,0.000000,0.000000,events/second
1578159193,1189,1.212040,0.000000,0.000000,0.000000,events/second
1578159196,1189,1.208343,0.000000,0.000000,0.000000,events/second
1578159199,1193,1.208722,0.000000,0.000000,0.000000,events/second
1578159202,1209,1.221222,0.000000,0.000000,0.000000,events/second
1578159205,1209,1.217531,0.000000,0.000000,0.000000,events/second
1578159208,1215,1.219889,0.000000,0.000000,0.000000,events/second
1578159211,1222,1.223234,0.000000,0.000000,0.000000,events/second
1578159214,1225,1.222565,0.000000,0.000000,0.000000,events/second
1578159217,1225,1.218916,0.000000,0.000000,0.000000,events/second
1578159220,1225,1.215287,0.000000,0.000000,0.000000,events/second
1578159223,1238,1.224541,0.000000,0.000000,0.000000,events/second
1578159226,1238,1.220919,0.000000,0.000000,0.000000,events/second
1578159229,1238,1.217315,0.000000,0.000000,0.000000,events/second
1578159232,1238,1.213736,0.000000,0.000000,0.000000,events/second
1578159235,1238,1.210173,0.000000,0.000000,0.000000,events/second
1578159238,1238,1.206631,0.000000,0.000000,0.000000,events/second
1578159241,1248,1.212835,0.000000,0.000000,0.000000,events/second
1578159244,1251,1.212220,0.000000,0.000000,0.000000,events/second
1578159247,1251,1.208706,0.000000,0.000000,0.000000,events/second
1578159250,1251,1.205209,0.000000,0.000000,0.000000,events/second
1578159253,1251,1.201736,0.000000,0.000000,0.000000,events/second
1578159256,1251,1.198285,0.000000,0.000000,0.000000,events/second
1578159259,1251,1.194850,0.000000,0.000000,0.000000,events/second
1578159262,1264,1.203817,0.000000,0.000000,0.000000,events/second
1578159265,1264,1.200389,0.000000,0.000000,0.000000,events/second
1578159268,1264,1.196976,0.000000,0.000000,0.000000,events/second
1578159271,1264,1.193585,0.000000,0.000000,0.000000,events/second
1578159274,1264,1.190211,0.000000,0.000000,0.000000,events/second
1578159277,1264,1.186864,0.000000,0.000000,0.000000,events/second
1578159280,1264,1.183527,0.000000,0.000000,0.000000,events/second
1578159283,1277,1.192352,0.000000,0.000000,0.000000,events/second
1578159286,1277,1.189021,0.000000,0.000000,0.000000,events/second
1578159289,1277,1.185706,0.000000,0.000000,0.000000,events/second
1578159292,1277,1.182418,0.000000,0.000000,0.000000,events/second
1578159295,1277,1.179140,0.000000,0.000000,0.000000,events/second
1578159298,1277,1.175883,0.000000,0.000000,0.000000,events/second
1578159301,1290,1.184582,0.000000,0.000000,0.000000,events/second
1578159304,1290,1.181329,0.000000,0.000000,0.000000,events/second
1578159307,1290,1.178091,0.000000,0.000000,0.000000,events/second
1578159310,1290,1.174870,0.000000,0.000000,0.000000,events/second
1578159313,1290,1.171671,0.000000,0.000000,0.000000,events/second
1578159316,1290,1.168488,0.000000,0.000000,0.000000,events/second
1578159319,1290,1.165319,0.000000,0.000000,0.000000,events/second
1578159322,1303,1.173884,0.000000,0.000000,0.000000,events/second
1578159325,1303,1.170718,0.000000,0.000000,0.000000,events/second
1578159328,1303,1.167572,0.000000,0.000000,0.000000,events/second
1578159331,1303,1.164435,0.000000,0.000000,0.000000,events/second
1578159334,1303,1.161327,0.000000,0.000000,0.000000,events/second
1578159337,1303,1.158229,0.000000,0.000000,0.000000,events/second
1578159340,1303,1.155149,0.000000,0.000000,0.000000,events/second
1578159343,1316,1.163580,0.000000,0.000000,0.000000,events/second
1578159346,1316,1.160503,0.000000,0.000000,0.000000,events/second
1578159349,1316,1.157441,0.000000,0.000000,0.000000,events/second
1578159352,1316,1.154394,0.000000,0.000000,0.000000,events/second
1578159355,1316,1.151362,0.000000,0.000000,0.000000,events/second
1578159358,1316,1.148351,0.000000,0.000000,0.000000,events/second
1578159361,1329,1.156666,0.000000,0.000000,0.000000,events/second
1578159364,1329,1.153653,0.000000,0.000000,0.000000,events/second
1578159367,1329,1.150656,0.000000,0.000000,0.000000,events/second
1578159370,1329,1.147677,0.000000,0.000000,0.000000,events/second
1578159373,1329,1.144712,0.000000,0.000000,0.000000,events/second
1578159376,1329,1.141761,0.000000,0.000000,0.000000,events/second
1578159379,1329,1.138825,0.000000,0.000000,0.000000,events/second
1578159382,1342,1.147013,0.000000,0.000000,0.000000,events/second
1578159385,1342,1.144083,0.000000,0.000000,0.000000,events/second
1578159388,1342,1.141165,0.000000,0.000000,0.000000,events/second
1578159391,1342,1.138259,0.000000,0.000000,0.000000,events/second
1578159394,1342,1.135372,0.000000,0.000000,0.000000,events/second
1578159397,1342,1.132499,0.000000,0.000000,0.000000,events/second
1578159400,1342,1.129637,0.000000,0.000000,0.000000,events/second
1578159403,1358,1.140227,0.000000,0.000000,0.000000,events/second
1578159406,1358,1.137361,0.000000,0.000000,0.000000,events/second
1578159409,1371,1.145370,0.000000,0.000000,0.000000,events/second
1578159412,1374,1.145009,0.000000,0.000000,0.000000,events/second
1578159415,1374,1.142152,0.000000,0.000000,0.000000,events/second
1578159418,1374,1.139309,0.000000,0.000000,0.000000,events/second
1578159421,1387,1.147237,0.000000,0.000000,0.000000,events/second
1578159424,1387,1.144398,0.000000,0.000000,0.000000,events/second
1578159427,1387,1.141571,0.000000,0.000000,0.000000,events/second
1578159430,1406,1.154360,0.000000,0.000000,0.000000,events/second
1578159433,1406,1.151523,0.000000,0.000000,0.000000,events/second
1578159436,1418,1.158504,0.000000,0.000000,0.000000,events/second
1578159439,1425,1.161377,0.000000,0.000000,0.000000,events/second
1578159442,1441,1.171550,0.000000,0.000000,0.000000,events/second
1578159445,1454,1.179246,0.000000,0.000000,0.000000,events/second
1578159448,1460,1.181238,0.000000,0.000000,0.000000,events/second
1578159451,1473,1.188867,0.000000,0.000000,0.000000,events/second
1578159454,1476,1.188413,0.000000,0.000000,0.000000,events/second
1578159457,1476,1.185552,0.000000,0.000000,0.000000,events/second
1578159460,1476,1.182701,0.000000,0.000000,0.000000,events/second
1578159463,1489,1.190256,0.000000,0.000000,0.000000,events/second
1578159466,1489,1.187408,0.000000,0.000000,0.000000,events/second
1578159469,1489,1.184573,0.000000,0.000000,0.000000,events/second
1578159472,1489,1.181753,0.000000,0.000000,0.000000,events/second
1578159475,1489,1.178945,0.000000,0.000000,0.000000,events/second
1578159478,1489,1.176152,0.000000,0.000000,0.000000,events/second
1578159481,1499,1.181252,0.000000,0.000000,0.000000,events/second
1578159484,1502,1.180824,0.000000,0.000000,0.000000,events/second
1578159487,1502,1.178044,0.000000,0.000000,0.000000,events/second
1578159490,1502,1.175281,0.000000,0.000000,0.000000,events/second
1578159493,1502,1.172530,0.000000,0.000000,0.000000,events/second
1578159496,1502,1.169787,0.000000,0.000000,0.000000,events/second
1578159499,1502,1.167060,0.000000,0.000000,0.000000,events/second
1578159502,1515,1.174424,0.000000,0.000000,0.000000,events/second
1578159505,1515,1.171702,0.000000,0.000000,0.000000,events/second
1578159508,1515,1.168989,0.000000,0.000000,0.000000,events/second
1578159511,1515,1.166288,0.000000,0.000000,0.000000,events/second
1578159514,1515,1.163603,0.000000,0.000000,0.000000,events/second
1578159517,1515,1.160924,0.000000,0.000000,0.000000,events/second
1578159520,1515,1.158263,0.000000,0.000000,0.000000,events/second
1578159523,1528,1.165531,0.000000,0.000000,0.000000,events/second
1578159526,1528,1.162869,0.000000,0.000000,0.000000,events/second
1578159529,1528,1.160221,0.000000,0.000000,0.000000,events/second
1578159532,1528,1.157584,0.000000,0.000000,0.000000,events/second
1578159535,1528,1.154958,0.000000,0.000000,0.000000,events/second
1578159538,1528,1.152345,0.000000,0.000000,0.000000,events/second
