t,value
1578160042,629749
1578160045,629749
1578160048,629749
1578160051,629749
1578160054,629749
1578160057,629749
1578160060,629749
1578160063,629749
1578160066,629749
1578160069,629749
1578160072,629749
1578160075,629749
1578160078,629749
1578160081,629749
1578160084,629749
1578160087,629749
1578160090,629749
1578160093,629749
1578160096,629749
1578160099,629749
1578160102,629749
1578160105,629749
1578160108,629749
1578160111,629749
1578160114,629749
1578160117,629749
1578160120,629749
1578160123,629749
1578160126,629749
1578160129,629749
1578160132,629749
1578160135,629749
1578160138,629749
1578160141,629749
1578160144,629749
1578160147,629749
1578160150,629749
1578160153,629749
1578160156,629749
1578160159,629749
1578160162,629749
1578160165,629749
1578160168,629749
1578160171,629749
1578160174,629749
1578160177,629749
1578160180,629749
1578160183,629749
1578160186,629749
1578160189,629749
1578160192,629749
1578160195,629749
1578160198,629749
1578160201,629749
1578160204,629749
1578160207,629749
1578160210,629749
1578160213,629749
1578160216,629749
1578160219,629749
1578160222,629749
1578160225,629749
1578160228,629749
1578160231,629749
1578160234,629749
1578160237,629749
1578160240,629749
1578160243,629749
1578160246,629749
1578160249,629749
1578160252,629749
1578160255,629749
1578160258,629749
1578160261,629749
1578160264,629749
1578160267,629749
1578160270,629749
1578160273,629749
1578160276,629749
1578160279,629749
1578160282,629749
1578160285,629749
1578160288,629749
1578160291,629749
1578160294,629749
1578160297,629749
1578160300,629749
1578160303,629749
1578160306,629749
1578160309,629749
1578160312,629749
1578160315,629749
1578160318,629749
1578160321,629749
1578160324,629749
1578160327,629749
1578160330,629749
1578160333,629749
1578160336,629749
1578160339,629749
1578160342,629749
1578160345,629749
1578160348,629749
1578160351,629749
1578160354,629749
1578160357,629749
1578160360,629749
1578160363,629749
1578160366,629749
1578160369,629749
1578160372,629749
1578160375,629749
1578160378,629749
1578160381,629749
1578160384,629749
1578160387,629749
1578160390,629749
1578160393,629749
1578160396,629749
1578160399,629749
1578160402,629749
1578160405,629749
1578160408,629749
1578160411,629749
1578160414,629749
1578160417,629749
1578160420,629749
1578160423,629749
1578160426,629749
1578160429,629749
1578160432,629749
1578160435,629749
1578160438,629749
1578160441,629749
1578160444,629749
1578160447,629749
1578160450,629749
1578160453,629749
1578160456,629749
1578160459,629749
1578160462,629749
1578160465,629749
1578160468,629749
1578160471,629749
1578160474,629749
1578160477,629749
1578160480,629749
1578160483,629749
1578160486,629749
1578160489,629749
1578160492,629749
1578160495,629749
1578160498,629749
1578160501,629749
1578160504,629749
1578160507,629749
1578160510,629749
1578160513,629749
1578160516,629749
1578160519,629749
1578160522,629749
1578160525,629749
1578160528,629749
1578160531,629749
1578160534,629749
1578160537,629749
1578160540,629749
1578160543,629749
1578160546,629749
1578160549,629749
1578160552,629749
1578160555,629749
1578160558,629749
1578160561,629749
1578160564,629749
1578160567,629749
1578160570,629749
1578160573,629749
1578160576,629749
1578160579,629749
1578160582,629749
1578160585,629749
1578160588,629749
1578160591,629749
1578160594,629749
1578160597,629749
1578160600,629749
1578160603,629749
1578160606,629749
1578160609,629749
1578160612,629749
1578160615,629749
1578160618,629749
1578160621,629749
1578160624,629749
1578160627,629749
1578160630,629749
1578160633,629749
1578160636,629749
1578160639,629749
1578160642,629749
1578160645,629749
1578160648,629749
1578160651,629749
1578160654,629749
1578160657,629749
1578160660,629749
1578160663,629749
1578160666,629749
1578160669,629749
1578160672,629749
1578160675,629749
1578160678,629749
1578160681,629749
1578160684,629749
1578160687,629749
1578160690,629749
1578160693,629749
1578160696,629749
1578160699,629749
1578160702,629749
1578160705,629749
1578160708,629749
1578160711,629749
1578160714,629749
1578160717,629749
1578160720,629749
1578160723,629749
1578160726,629749
1578160729,629749
1578160732,629749
1578160735,629749
1578160738,629749
1578160741,629749
1578160744,629749
1578160747,629749
1578160750,629749
1578160753,629749
1578160756,629749
1578160759,629749
1578160762,629749
1578160765,629749
1578160768,629749
1578160771,629749
1578160774,629749
1578160777,629749
1578160780,629749
1578160783,629749
1578160786,629749
1578160789,629749
1578160792,629749
1578160795,629749
1578160798,629749
1578160801,629749
1578160804,629749
1578160807,629749
1578160810,629749
1578160813,629749
1578160816,629749
1578160819,629749
1578160822,629749
1578160825,629749
1578160828,629749
1578160831,629749
1578160834,629749
1578160837,629749
1578160840,629749
1578160843,629749
1578160846,629749
1578160849,629749
1578160852,629749
1578160855,629749
1578160858,629749
1578160861,629749
1578160864,629749
1578160867,629749
1578160870,629749
1578160873,629749
1578160876,629749
1578160879,629749
1578160882,629749
1578160885,629749
1578160888,629749
1578160891,629749
1578160894,629749
1578160897,629749
1578160900,629749
1578160903,629749
1578160906,629749
1578160909,629749
1578160912,629749
1578160915,629749
1578160918,629749
1578160921,629749
1578160924,629749
1578160927,629749
1578160930,629749
1578160933,629749
1578160936,629749
1578160939,629749
1578160942,629749
1578160945,629749
1578160948,629749
1578160951,629749
1578160954,629749
1578160957,629749
1578160960,629749
1578160963,629749
1578160966,629749
1578160969,629749
1578160972,629749
1578160975,629749
1578160978,629749
1578160981,629749
1578160984,629749
1578160987,629749
1578160990,629749
1578160993,629749
1578160996,629749
1578160999,629749
1578161002,629749
1578161005,629749
1578161008,629749
1578161011,629749
1578161014,629749
1578161017,629749
1578161020,629749
1578161023,629749
1578161026,629749
1578161029,629749
1578161032,629749
1578161035,629749
1578161038,629749
1578161041,629749
1578161044,629749
1578161047,629749
1578161050,629749
1578161053,629749
1578161056,629749
1578161059,629749
1578161062,629749
1578161065,629749
1578161068,629749
1578161071,629749
1578161074,629749
1578161077,629749
1578161080,629749
1578161083,629749
1578161086,629749
1578161089,629749
1578161092,629749
1578161095,629749
1578161098,629749
1578161101,629749
1578161104,629749
1578161107,629749
1578161110,629749
1578161113,629749
1578161116,629749
1578161119,629749
1578161122,629749
1578161125,629749
1578161128,629749
1578161131,629749
1578161134,629749
1578161137,629749
1578161140,629749
1578161143,629749
1578161146,629749
1578161149,629749
1578161152,629749
1578161155,629749
1578161158,629749
1578161161,629749
1578161164,629749
1578161167,629749
1578161170,629749
1578161173,629749
1578161176,629749
1578161179,629749
1578161182,629749
1578161185,629749
1578161188,629749
1578161191,629749
1578161194,629749
1578161197,629749
1578161200,629749
1578161203,629749
1578161206,629749
1578161209,629749
1578161212,629749
1578161215,629749
1578161218,629749
